"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.21915 0.3718 0.3718
0.21925 0.3736 0.3736
0.21935 0.3754 0.3754
0.21945 0.3741 0.3741
0.21955 0.3754 0.3754
0.21965 0.3765 0.3765
0.21975 0.3789 0.3789
0.21985 0.3783 0.3783
0.21995 0.3837 0.3837
0.22005 0.3867 0.3867
0.22015 0.3890 0.3890
0.22025 0.3950 0.3950
0.22035 0.3945 0.3945
0.22045 0.3956 0.3956
0.22055 0.3933 0.3933
0.22065 0.3962 0.3962
0.22075 0.3962 0.3962
0.22085 0.3956 0.3956
0.22095 0.3968 0.3968
0.22105 0.3998 0.3998
0.22115 0.4004 0.4004
0.22125 0.4016 0.4016
0.22135 0.4016 0.4016
0.22145 0.4010 0.4010
0.22155 0.4027 0.4027
0.22165 0.4016 0.4016
0.22175 0.4028 0.4028
0.22185 0.4057 0.4057
0.22195 0.4082 0.4082
0.22205 0.4064 0.4064
0.22215 0.4094 0.4094
0.22225 0.4117 0.4117
0.22235 0.4153 0.4153
0.22245 0.4171 0.4171
0.22255 0.4218 0.4218
0.22265 0.4273 0.4273
0.22275 0.4297 0.4297
0.22285 0.4332 0.4332
0.22295 0.2870 0.2870
0.22305 0.3115 0.3115
0.22315 0.3234 0.3234
0.22325 0.3341 0.3341
0.22335 0.3437 0.3437
0.22345 0.3527 0.3527
0.22355 0.3586 0.3586
0.22365 0.3658 0.3658
0.22375 0.3765 0.3765
0.22385 0.3819 0.3819
0.22395 0.3848 0.3848
0.22405 0.3927 0.3927
0.22415 0.3903 0.3903
0.22425 0.2834 0.2834
0.22435 0.2858 0.2858
0.22445 0.2894 0.2894
0.22455 0.2894 0.2894
0.22465 0.2912 0.2912
0.22475 0.2906 0.2906
0.22485 0.2578 0.2578
0.22495 0.2458 0.2458
0.22504 0.2202 0.2202
0.22514 0.2232 0.2232
0.22524 0.2232 0.2232
0.22534 0.2279 0.2279
0.22544 0.2303 0.2303
0.22554 0.2339 0.2339
0.22564 0.2351 0.2351
0.22574 0.2393 0.2393
0.22584 0.2399 0.2399
0.22594 0.2429 0.2429
0.22604 0.2440 0.2440
0.22614 0.2477 0.2477
0.22624 0.2482 0.2482
0.22634 0.2530 0.2530
0.22644 0.2506 0.2506
0.22654 0.2548 0.2548
0.22664 0.2530 0.2530
0.22674 0.2578 0.2578
0.22684 0.2578 0.2578
0.22694 0.2620 0.2620
0.22704 0.2637 0.2637
0.22714 0.2673 0.2673
0.22724 0.2685 0.2685
0.22734 0.2721 0.2721
0.22744 0.2727 0.2727
0.22754 0.2769 0.2769
0.22764 0.2763 0.2763
0.22774 0.2804 0.2804
0.22784 0.2805 0.2805
0.22794 0.2835 0.2835
0.22804 0.2864 0.2864
0.22814 0.2888 0.2888
0.22824 0.2900 0.2900
0.22834 0.2942 0.2942
0.22844 0.2930 0.2930
0.22854 0.2960 0.2960
0.22864 0.2966 0.2966
0.22874 0.2977 0.2977
0.22884 0.2978 0.2978
0.22894 0.3026 0.3026
0.22904 0.3002 0.3002
0.22914 0.3055 0.3055
0.22924 0.3055 0.3055
0.22934 0.3115 0.3115
0.22944 0.3091 0.3091
0.22954 0.3127 0.3127
0.22964 0.3139 0.3139
0.22974 0.3175 0.3175
0.22984 0.3156 0.3156
0.22994 0.3205 0.3205
0.23004 0.3181 0.3181
0.23014 0.3216 0.3216
0.23024 0.3211 0.3211
0.23034 0.3264 0.3264
0.23044 0.3252 0.3252
0.23054 0.3300 0.3300
0.23064 0.3300 0.3300
0.23074 0.3330 0.3330
0.23084 0.3323 0.3323
0.23094 0.3354 0.3354
0.23104 0.3330 0.3330
0.23114 0.3377 0.3377
0.23124 0.3354 0.3354
0.23134 0.3378 0.3378
0.23144 0.3378 0.3378
0.23154 0.3419 0.3419
0.23164 0.3401 0.3401
0.23174 0.3437 0.3437
0.23184 0.3437 0.3437
0.23194 0.3455 0.3455
0.23204 0.3449 0.3449
0.23214 0.3485 0.3485
0.23224 0.3484 0.3484
0.23234 0.3509 0.3509
0.23244 0.3497 0.3497
0.23254 0.3347 0.3347
0.23264 0.2518 0.2518
0.23274 0.2536 0.2536
0.23284 0.2554 0.2554
0.23294 0.2548 0.2548
0.23304 0.2572 0.2572
0.23314 0.2560 0.2560
0.23324 0.2625 0.2625
0.23334 0.2667 0.2667
0.23344 0.2703 0.2703
0.23354 0.2733 0.2733
0.23364 0.2757 0.2757
0.23374 0.2757 0.2757
0.23383 0.2751 0.2751
0.23393 0.2780 0.2780
0.23403 0.2787 0.2787
0.23413 0.2775 0.2775
0.23423 0.2787 0.2787
0.23433 0.2810 0.2810
0.23443 0.2846 0.2846
0.23453 0.2697 0.2697
0.23463 0.2476 0.2476
0.23473 0.2548 0.2548
0.23483 0.2656 0.2656
0.23493 0.2685 0.2685
0.23503 0.2745 0.2745
0.23513 0.2811 0.2811
0.23523 0.2888 0.2888
0.23533 0.2888 0.2888
0.23543 0.2942 0.2942
0.23553 0.3008 0.3008
0.23563 0.3073 0.3073
0.23573 0.3103 0.3103
0.23583 0.3115 0.3115
0.23593 0.3193 0.3193
0.23603 0.3270 0.3270
0.23613 0.3294 0.3294
0.23623 0.3312 0.3312
0.23633 0.3347 0.3347
0.23643 0.3419 0.3419
0.23653 0.3473 0.3473
0.23663 0.3527 0.3527
0.23673 0.3568 0.3568
0.23683 0.3592 0.3592
0.23693 0.3640 0.3640
0.23703 0.3652 0.3652
0.23713 0.3676 0.3676
0.23723 0.3736 0.3736
0.23733 0.3771 0.3771
0.23743 0.3807 0.3807
0.23753 0.3813 0.3813
0.23763 0.3885 0.3885
0.23773 0.3884 0.3884
0.23783 0.3879 0.3879
0.23793 0.3921 0.3921
0.23803 0.3956 0.3956
0.23813 0.3920 0.3920
0.23823 0.3986 0.3986
0.23833 0.3992 0.3992
0.23843 0.4039 0.4039
0.23853 0.4076 0.4076
0.23863 0.4064 0.4064
0.23873 0.4081 0.4081
0.23883 0.4129 0.4129
0.23893 0.4153 0.4153
0.23903 0.4147 0.4147
0.23913 0.4177 0.4177
0.23923 0.4225 0.4225
0.23933 0.4273 0.4273
0.23943 0.4302 0.4302
0.23953 0.4303 0.4303
0.23963 0.4297 0.4297
0.23973 0.4362 0.4362
0.23983 0.4374 0.4374
0.23993 0.4398 0.4398
0.24003 0.4440 0.4440
0.24013 0.4481 0.4481
0.24023 0.4458 0.4458
0.24033 0.4458 0.4458
0.24043 0.4494 0.4494
0.24053 0.4511 0.4511
0.24063 0.4511 0.4511
0.24073 0.4488 0.4488
0.24083 0.4558 0.4558
0.24093 0.4452 0.4452
0.24103 0.4565 0.4565
0.24113 0.4631 0.4631
0.24123 0.4648 0.4648
0.24133 0.4696 0.4696
0.24143 0.4756 0.4756
0.24153 0.4827 0.4827
0.24163 0.4816 0.4816
0.24173 0.4822 0.4822
0.24183 0.4869 0.4869
0.24193 0.4916 0.4916
0.24203 0.4899 0.4899
0.24213 0.4923 0.4923
0.24223 0.5006 0.5006
0.24233 0.5048 0.5048
0.24243 0.5025 0.5025
0.24253 0.5030 0.5030
0.24263 0.5108 0.5108
0.24272 0.5114 0.5114
0.24282 0.5138 0.5138
0.24292 0.5143 0.5143
0.24302 0.5204 0.5204
0.24312 0.5204 0.5204
0.24322 0.5197 0.5197
0.24332 0.5204 0.5204
0.24342 0.5245 0.5245
0.24352 0.5275 0.5275
0.24362 0.5286 0.5286
0.24372 0.5293 0.5293
0.24382 0.5401 0.5401
0.24392 0.4642 0.4642
0.24402 0.4440 0.4440
0.24412 0.4553 0.4553
0.24422 0.4511 0.4511
0.24432 0.4529 0.4529
0.24442 0.4613 0.4613
0.24452 0.4571 0.4571
0.24462 0.4666 0.4666
0.24472 0.4667 0.4667
0.24482 0.4696 0.4696
0.24492 0.4708 0.4708
0.24502 0.4642 0.4642
0.24512 0.4589 0.4589
0.24522 0.4529 0.4529
0.24532 0.4779 0.4779
0.24542 0.4828 0.4828
0.24552 0.4774 0.4774
0.24562 0.4941 0.4941
0.24572 0.4970 0.4970
0.24582 0.5001 0.5001
0.24592 0.4863 0.4863
0.24602 0.4916 0.4916
0.24612 0.4905 0.4905
0.24622 0.4905 0.4905
0.24632 0.4970 0.4970
0.24642 0.4995 0.4995
0.24652 0.5102 0.5102
0.24662 0.5072 0.5072
0.24672 0.5143 0.5143
0.24682 0.5186 0.5186
0.24692 0.4762 0.4762
0.24702 0.5203 0.5203
0.24712 0.5371 0.5371
0.24722 0.5007 0.5007
0.24732 0.4965 0.4965
0.24742 0.5018 0.5018
0.24752 0.5114 0.5114
0.24762 0.5120 0.5120
0.24772 0.5179 0.5179
0.24782 0.5281 0.5281
0.24792 0.5353 0.5353
0.24802 0.5329 0.5329
0.24812 0.5418 0.5418
0.24822 0.5574 0.5574
0.24832 0.6194 0.6194
0.24842 0.6199 0.6199
0.24852 0.6129 0.6129
0.24862 0.6236 0.6236
0.24872 0.6152 0.6152
0.24882 0.6175 0.6175
0.24892 0.6308 0.6308
0.24902 0.6236 0.6236
0.24912 0.4839 0.4839
0.24922 0.5090 0.5090
0.24932 0.5430 0.5430
0.24942 0.4464 0.4464
0.24952 0.4415 0.4415
0.24962 0.4541 0.4541
0.24972 0.4499 0.4499
0.24982 0.4541 0.4541
0.24992 0.4613 0.4613
0.25002 0.4660 0.4660
0.25012 0.4805 0.4805
0.25022 0.4833 0.4833
0.25032 0.4899 0.4899
0.25042 0.4882 0.4882
0.25052 0.4899 0.4899
0.25062 0.4990 0.4990
0.25072 0.5101 0.5101
0.25082 0.5066 0.5066
0.25092 0.4852 0.4852
0.25102 0.4887 0.4887
0.25112 0.4911 0.4911
0.25122 0.5085 0.5085
0.25132 0.5185 0.5185
0.25142 0.5155 0.5155
0.25151 0.5240 0.5240
0.25161 0.5322 0.5322
0.25171 0.5328 0.5328
0.25181 0.5348 0.5348
0.25191 0.5245 0.5245
0.25201 0.5519 0.5519
0.25211 0.5503 0.5503
0.25221 0.5459 0.5459
0.25231 0.5509 0.5509
0.25241 0.5507 0.5507
0.25251 0.4648 0.4648
0.25261 0.4560 0.4560
0.25271 0.4785 0.4785
0.25281 0.4875 0.4875
0.25291 0.4888 0.4888
0.25301 0.4934 0.4934
0.25311 0.4940 0.4940
0.25321 0.4936 0.4936
0.25331 0.4642 0.4642
0.25341 0.4720 0.4720
0.25351 0.4966 0.4966
0.25361 0.5012 0.5012
0.25371 0.4709 0.4709
0.25381 0.5388 0.5388
0.25391 0.5483 0.5483
0.25401 0.5401 0.5401
0.25411 0.5442 0.5442
0.25421 0.5436 0.5436
0.25431 0.5419 0.5419
0.25441 0.5501 0.5501
0.25451 0.5477 0.5477
0.25461 0.5521 0.5521
0.25471 0.5227 0.5227
0.25481 0.5656 0.5656
0.25491 0.5616 0.5616
0.25501 0.5626 0.5626
0.25511 0.5682 0.5682
0.25521 0.5609 0.5609
0.25531 0.5644 0.5644
0.25541 0.5610 0.5610
0.25551 0.5179 0.5179
0.25561 0.5334 0.5334
0.25571 0.5318 0.5318
0.25581 0.5334 0.5334
0.25591 0.5388 0.5388
0.25601 0.5342 0.5342
0.25611 0.5304 0.5304
0.25621 0.4869 0.4869
0.25631 0.4912 0.4912
0.25641 0.5388 0.5388
0.25651 0.5453 0.5453
0.25661 0.5383 0.5383
0.25671 0.5430 0.5430
0.25681 0.5455 0.5455
0.25691 0.5412 0.5412
0.25701 0.5388 0.5388
0.25711 0.5425 0.5425
0.25721 0.5477 0.5477
0.25731 0.5113 0.5113
0.25741 0.4727 0.4727
0.25751 0.4541 0.4541
0.25761 0.4570 0.4570
0.25771 0.4578 0.4578
0.25781 0.4564 0.4564
0.25791 0.4564 0.4564
0.25801 0.4637 0.4637
0.25811 0.5716 0.5716
0.25821 0.5658 0.5658
0.25831 0.5704 0.5704
0.25841 0.5668 0.5668
0.25851 0.5706 0.5706
0.25861 0.5740 0.5740
0.25871 0.5686 0.5686
0.25881 0.5724 0.5724
0.25891 0.5722 0.5722
0.25901 0.5752 0.5752
0.25911 0.5759 0.5759
0.25921 0.5286 0.5286
0.25931 0.4708 0.4708
0.25941 0.4942 0.4942
0.25951 0.4737 0.4737
0.25961 0.4757 0.4757
0.25971 0.4720 0.4720
0.25981 0.5537 0.5537
0.25991 0.5795 0.5795
0.26001 0.5805 0.5805
0.26011 0.5865 0.5865
0.26021 0.5759 0.5759
0.26030 0.5823 0.5823
0.26040 0.5811 0.5811
0.26050 0.5461 0.5461
0.26060 0.4928 0.4928
0.26070 0.4911 0.4911
0.26080 0.4912 0.4912
0.26090 0.4916 0.4916
0.26100 0.4946 0.4946
0.26110 0.5085 0.5085
0.26120 0.5961 0.5961
0.26130 0.5360 0.5360
0.26140 0.5119 0.5119
0.26150 0.5137 0.5137
0.26160 0.5163 0.5163
0.26170 0.5996 0.5996
0.26180 0.6134 0.6134
0.26190 0.6100 0.6100
0.26200 0.6140 0.6140
0.26210 0.6163 0.6163
0.26220 0.6112 0.6112
0.26230 0.5853 0.5853
0.26240 0.5698 0.5698
0.26250 0.5724 0.5724
0.26260 0.5650 0.5650
0.26270 0.5294 0.5294
0.26280 0.5358 0.5358
0.26290 0.5203 0.5203
0.26300 0.5282 0.5282
0.26310 0.5310 0.5310
0.26320 0.5567 0.5567
0.26330 0.5604 0.5604
0.26340 0.5638 0.5638
0.26350 0.5567 0.5567
0.26360 0.5610 0.5610
0.26370 0.5179 0.5179
0.26380 0.5519 0.5519
0.26390 0.5366 0.5366
0.26400 0.5722 0.5722
0.26410 0.5692 0.5692
0.26420 0.5700 0.5700
0.26430 0.5740 0.5740
0.26440 0.5867 0.5867
0.26450 0.5877 0.5877
0.26460 0.5746 0.5746
0.26470 0.5879 0.5879
0.26480 0.5883 0.5883
0.26490 0.5925 0.5925
0.26500 0.5921 0.5921
0.26510 0.5931 0.5931
0.26520 0.6038 0.6038
0.26530 0.5933 0.5933
0.26540 0.5573 0.5573
0.26550 0.5877 0.5877
0.26560 0.6094 0.6094
0.26570 0.5597 0.5597
0.26580 0.6046 0.6046
0.26590 0.4415 0.4415
0.26600 0.4737 0.4737
0.26610 0.3629 0.3629
0.26620 0.3735 0.3735
0.26630 0.3819 0.3819
0.26640 0.3820 0.3820
0.26650 0.3699 0.3699
0.26660 0.3753 0.3753
0.26670 0.3820 0.3820
0.26680 0.3258 0.3258
0.26690 0.3634 0.3634
0.26700 0.3611 0.3611
0.26710 0.3574 0.3574
0.26720 0.3677 0.3677
0.26730 0.3920 0.3920
0.26740 0.3884 0.3884
0.26750 0.3885 0.3885
0.26760 0.3753 0.3753
0.26770 0.3842 0.3842
0.26780 0.3491 0.3491
0.26790 0.3705 0.3705
0.26800 0.3848 0.3848
0.26810 0.3671 0.3671
0.26820 0.3634 0.3634
0.26830 0.3652 0.3652
0.26840 0.3754 0.3754
0.26850 0.3842 0.3842
0.26860 0.3920 0.3920
0.26870 0.3909 0.3909
0.26880 0.3920 0.3920
0.26890 0.3957 0.3957
0.26900 0.3675 0.3675
0.26910 0.3825 0.3825
0.26919 0.3551 0.3551
0.26929 0.3544 0.3544
0.26939 0.3878 0.3878
0.26949 0.3808 0.3808
0.26959 0.3735 0.3735
0.26969 0.3687 0.3687
0.26979 0.3933 0.3933
0.26989 0.3789 0.3789
0.26999 0.3932 0.3932
0.27009 0.3981 0.3981
0.27019 0.3878 0.3878
0.27029 0.3885 0.3885
0.27039 0.3801 0.3801
0.27049 0.3914 0.3914
0.27059 0.3868 0.3868
0.27069 0.3878 0.3878
0.27079 0.3771 0.3771
0.27089 0.3885 0.3885
0.27099 0.3825 0.3825
0.27109 0.3890 0.3890
0.27119 0.3850 0.3850
0.27129 0.3980 0.3980
0.27139 0.3819 0.3819
0.27149 0.3778 0.3778
0.27159 0.3842 0.3842
0.27169 0.3944 0.3944
0.27179 0.3957 0.3957
0.27189 0.3801 0.3801
0.27199 0.3820 0.3820
0.27209 0.3866 0.3866
0.27219 0.4039 0.4039
0.27229 0.4035 0.4035
0.27239 0.4057 0.4057
0.27249 0.4093 0.4093
0.27259 0.4064 0.4064
0.27269 0.4021 0.4021
0.27279 0.3884 0.3884
0.27289 0.3945 0.3945
0.27299 0.4069 0.4069
0.27309 0.4033 0.4033
0.27319 0.4088 0.4088
0.27329 0.4117 0.4117
0.27339 0.4106 0.4106
0.27349 0.4093 0.4093
0.27359 0.4105 0.4105
0.27369 0.4142 0.4142
0.27379 0.3789 0.3789
0.27389 0.3950 0.3950
0.27399 0.4112 0.4112
0.27409 0.4153 0.4153
0.27419 0.4123 0.4123
0.27429 0.4118 0.4118
0.27439 0.4123 0.4123
0.27449 0.4165 0.4165
0.27459 0.4136 0.4136
0.27469 0.4129 0.4129
0.27479 0.4100 0.4100
0.27489 0.4171 0.4171
0.27499 0.4129 0.4129
0.27509 0.3879 0.3879
0.27519 0.3950 0.3950
0.27529 0.4105 0.4105
0.27539 0.4094 0.4094
0.27549 0.4099 0.4099
0.27559 0.4111 0.4111
0.27569 0.4148 0.4148
0.27579 0.4117 0.4117
0.27589 0.4171 0.4171
0.27599 0.4166 0.4166
0.27609 0.4165 0.4165
0.27619 0.4129 0.4129
0.27629 0.4106 0.4106
0.27639 0.4200 0.4200
0.27649 0.4232 0.4232
0.27659 0.4099 0.4099
0.27669 0.4212 0.4212
0.27679 0.4238 0.4238
0.27689 0.4266 0.4266
0.27699 0.4242 0.4242
0.27709 0.4232 0.4232
0.27719 0.4242 0.4242
0.27729 0.4272 0.4272
0.27739 0.4238 0.4238
0.27749 0.4081 0.4081
0.27759 0.4230 0.4230
0.27769 0.4029 0.4029
0.27779 0.4004 0.4004
0.27789 0.3987 0.3987
0.27798 0.3884 0.3884
0.27808 0.4135 0.4135
0.27818 0.4273 0.4273
0.27828 0.4272 0.4272
0.27838 0.4284 0.4284
0.27848 0.4333 0.4333
0.27858 0.4284 0.4284
0.27868 0.4284 0.4284
0.27878 0.4053 0.4053
0.27888 0.3872 0.3872
0.27898 0.4254 0.4254
0.27908 0.4363 0.4363
0.27918 0.4397 0.4397
0.27928 0.4285 0.4285
0.27938 0.4451 0.4451
0.27948 0.4451 0.4451
0.27958 0.4220 0.4220
0.27968 0.4099 0.4099
0.27978 0.3610 0.3610
0.27988 0.3742 0.3742
0.27998 0.3854 0.3854
0.28008 0.4141 0.4141
0.28018 0.4530 0.4530
0.28028 0.3926 0.3926
0.28038 0.4236 0.4236
0.28048 0.4088 0.4088
0.28058 0.4045 0.4045
0.28068 0.4451 0.4451
0.28078 0.4482 0.4482
0.28088 0.4105 0.4105
0.28098 0.4047 0.4047
0.28108 0.4463 0.4463
0.28118 0.3980 0.3980
0.28128 0.4375 0.4375
0.28138 0.3860 0.3860
0.28148 0.3902 0.3902
0.28158 0.4464 0.4464
0.28168 0.4314 0.4314
0.28178 0.4362 0.4362
0.28188 0.4560 0.4560
0.28198 0.4648 0.4648
0.28208 0.4004 0.4004
0.28218 0.4047 0.4047
0.28228 0.4314 0.4314
0.28238 0.4387 0.4387
0.28248 0.4195 0.4195
0.28258 0.4743 0.4743
0.28268 0.4960 0.4960
0.28278 0.4165 0.4165
0.28288 0.4153 0.4153
0.28298 0.4381 0.4381
0.28308 0.5161 0.5161
0.28318 0.4594 0.4594
0.28328 0.4864 0.4864
0.28338 0.4612 0.4612
0.28348 0.4922 0.4922
0.28358 0.4751 0.4751
0.28368 0.4457 0.4457
0.28378 0.5006 0.5006
0.28388 0.5252 0.5252
0.28398 0.5268 0.5268
0.28408 0.5306 0.5306
0.28418 0.5239 0.5239
0.28428 0.5322 0.5322
0.28438 0.5264 0.5264
0.28448 0.4630 0.4630
0.28458 0.4308 0.4308
0.28468 0.4434 0.4434
0.28478 0.4427 0.4427
0.28488 0.4457 0.4457
0.28498 0.4452 0.4452
0.28508 0.4541 0.4541
0.28518 0.4409 0.4409
0.28528 0.3975 0.3975
0.28538 0.4642 0.4642
0.28548 0.3885 0.3885
0.28558 0.4027 0.4027
0.28568 0.3896 0.3896
0.28578 0.3975 0.3975
0.28588 0.4016 0.4016
0.28598 0.3992 0.3992
0.28608 0.4082 0.4082
0.28618 0.4069 0.4069
0.28628 0.4206 0.4206
0.28638 0.4560 0.4560
0.28648 0.4427 0.4427
0.28658 0.4618 0.4618
0.28668 0.4220 0.4220
0.28677 0.4260 0.4260
0.28687 0.4214 0.4214
0.28697 0.4421 0.4421
0.28707 0.4314 0.4314
0.28717 0.5342 0.5342
0.28727 0.5829 0.5829
0.28737 0.5722 0.5722
0.28747 0.5843 0.5843
0.28757 0.5692 0.5692
0.28767 0.5680 0.5680
0.28777 0.5073 0.5073
0.28787 0.5113 0.5113
0.28797 0.5131 0.5131
0.28807 0.5837 0.5837
0.28817 0.4899 0.4899
0.28827 0.4427 0.4427
0.28837 0.4464 0.4464
0.28847 0.4630 0.4630
0.28857 0.5121 0.5121
0.28867 0.4654 0.4654
0.28877 0.5060 0.5060
0.28887 0.5885 0.5885
0.28897 0.5847 0.5847
0.28907 0.5979 0.5979
0.28917 0.5933 0.5933
0.28927 0.6026 0.6026
0.28937 0.5949 0.5949
0.28947 0.6022 0.6022
0.28957 0.5931 0.5931
0.28967 0.5436 0.5436
0.28977 0.4984 0.4984
0.28987 0.4624 0.4624
0.28997 0.4602 0.4602
0.29007 0.4708 0.4708
0.29017 0.4481 0.4481
0.29027 0.4691 0.4691
0.29037 0.4767 0.4767
0.29047 0.4809 0.4809
0.29057 0.4721 0.4721
0.29067 0.4714 0.4714
0.29077 0.4702 0.4702
0.29087 0.4643 0.4643
0.29097 0.4869 0.4869
0.29107 0.5913 0.5913
0.29117 0.6052 0.6052
0.29127 0.5615 0.5615
0.29137 0.5734 0.5734
0.29147 0.5855 0.5855
0.29157 0.5585 0.5585
0.29167 0.5801 0.5801
0.29177 0.5859 0.5859
0.29187 0.6235 0.6235
0.29197 0.6010 0.6010
0.29207 0.5758 0.5758
0.29217 0.4976 0.4976
0.29227 0.4846 0.4846
0.29237 0.4970 0.4970
0.29247 0.5662 0.5662
0.29257 0.4936 0.4936
0.29267 0.5006 0.5006
0.29277 0.6050 0.6050
0.29287 0.6321 0.6321
0.29297 0.6277 0.6277
0.29307 0.6315 0.6315
0.29317 0.6253 0.6253
0.29327 0.6223 0.6223
0.29337 0.6267 0.6267
0.29347 0.6199 0.6199
0.29357 0.6277 0.6277
0.29367 0.5389 0.5389
0.29377 0.6313 0.6313
0.29387 0.6277 0.6277
0.29397 0.6356 0.6356
0.29407 0.6277 0.6277
0.29417 0.6259 0.6259
0.29427 0.5885 0.5885
0.29437 0.6283 0.6283
0.29447 0.5986 0.5986
0.29457 0.5895 0.5895
0.29467 0.5943 0.5943
0.29477 0.5616 0.5616
0.29487 0.5018 0.5018
0.29497 0.5095 0.5095
0.29507 0.5121 0.5121
0.29517 0.5185 0.5185
0.29527 0.6068 0.6068
0.29537 0.6380 0.6380
0.29547 0.6456 0.6456
0.29557 0.5597 0.5597
0.29566 0.4948 0.4948
0.29576 0.5203 0.5203
0.29586 0.5179 0.5179
0.29596 0.5270 0.5270
0.29606 0.5000 0.5000
0.29616 0.5210 0.5210
0.29626 0.6158 0.6158
0.29636 0.6498 0.6498
0.29646 0.6464 0.6464
0.29656 0.6581 0.6581
0.29666 0.6569 0.6569
0.29676 0.6667 0.6667
0.29686 0.6450 0.6450
0.29696 0.6677 0.6677
0.29706 0.6267 0.6267
0.29716 0.6193 0.6193
0.29726 0.5459 0.5459
0.29736 0.6607 0.6607
0.29746 0.6438 0.6438
0.29756 0.6732 0.6732
0.29766 0.6629 0.6629
0.29776 0.6396 0.6396
0.29786 0.6714 0.6714
0.29796 0.6128 0.6128
0.29806 0.6772 0.6772
0.29816 0.6685 0.6685
0.29826 0.6533 0.6533
0.29836 0.6587 0.6587
0.29846 0.6153 0.6153
0.29856 0.6832 0.6832
0.29866 0.6677 0.6677
0.29876 0.6732 0.6732
0.29886 0.6569 0.6569
0.29896 0.6798 0.6798
0.29906 0.6736 0.6736
0.29916 0.6587 0.6587
0.29926 0.6667 0.6667
0.29936 0.6486 0.6486
0.29946 0.6050 0.6050
0.29956 0.6714 0.6714
0.29966 0.6683 0.6683
0.29976 0.6874 0.6874
0.29986 0.6822 0.6822
0.29996 0.6868 0.6868
0.30006 0.6856 0.6856
0.30016 0.6893 0.6893
0.30026 0.6748 0.6748
0.30036 0.6068 0.6068
0.30046 0.5622 0.5622
0.30056 0.5543 0.5543
0.30066 0.5377 0.5377
0.30076 0.5567 0.5567
0.30086 0.5579 0.5579
0.30096 0.5568 0.5568
0.30106 0.5841 0.5841
0.30116 0.5758 0.5758
0.30126 0.6697 0.6697
0.30136 0.6724 0.6724
0.30146 0.6563 0.6563
0.30156 0.7037 0.7037
0.30166 0.6915 0.6915
0.30176 0.6384 0.6384
0.30186 0.5885 0.5885
0.30196 0.6527 0.6527
0.30206 0.6995 0.6995
0.30216 0.6874 0.6874
0.30226 0.6712 0.6712
0.30236 0.6953 0.6953
0.30246 0.6235 0.6235
0.30256 0.6504 0.6504
0.30266 0.6476 0.6476
0.30276 0.6611 0.6611
0.30286 0.6259 0.6259
0.30296 0.6697 0.6697
0.30306 0.7130 0.7130
0.30316 0.7184 0.7184
0.30326 0.7025 0.7025
0.30336 0.7112 0.7112
0.30346 0.7166 0.7166
0.30356 0.7037 0.7037
0.30366 0.6438 0.6438
0.30376 0.7216 0.7216
0.30386 0.7303 0.7303
0.30396 0.7291 0.7291
0.30406 0.7031 0.7031
0.30416 0.6199 0.6199
0.30426 0.6671 0.6671
0.30436 0.6565 0.6565
0.30445 0.6354 0.6354
0.30455 0.6754 0.6754
0.30465 0.6679 0.6679
0.30475 0.6814 0.6814
0.30485 0.6510 0.6510
0.30495 0.6535 0.6535
0.30505 0.6342 0.6342
0.30515 0.6303 0.6303
0.30525 0.6557 0.6557
0.30535 0.6521 0.6521
0.30545 0.6446 0.6446
0.30555 0.6414 0.6414
0.30565 0.6808 0.6808
0.30575 0.6816 0.6816
0.30585 0.6563 0.6563
0.30595 0.6790 0.6790
0.30605 0.6762 0.6762
0.30615 0.6677 0.6677
0.30625 0.6742 0.6742
0.30635 0.7150 0.7150
0.30645 0.6981 0.6981
0.30655 0.7102 0.7102
0.30665 0.7345 0.7345
0.30675 0.7393 0.7393
0.30685 0.7293 0.7293
0.30695 0.7434 0.7434
0.30705 0.7351 0.7351
0.30715 0.7383 0.7383
0.30725 0.7452 0.7452
0.30735 0.7106 0.7106
0.30745 0.6911 0.6911
0.30755 0.6874 0.6874
0.30765 0.6951 0.6951
0.30775 0.6846 0.6846
0.30785 0.6378 0.6378
0.30795 0.6313 0.6313
0.30805 0.6929 0.6929
0.30815 0.7029 0.7029
0.30825 0.6971 0.6971
0.30835 0.7142 0.7142
0.30845 0.7023 0.7023
0.30855 0.7067 0.7067
0.30865 0.6868 0.6868
0.30875 0.6563 0.6563
0.30885 0.6386 0.6386
0.30895 0.6718 0.6718
0.30905 0.6975 0.6975
0.30915 0.7019 0.7019
0.30925 0.6963 0.6963
0.30935 0.7005 0.7005
0.30945 0.6989 0.6989
0.30955 0.7064 0.7064
0.30965 0.7055 0.7055
0.30975 0.7154 0.7154
0.30985 0.7100 0.7100
0.30995 0.7162 0.7162
0.31005 0.7118 0.7118
0.31015 0.6319 0.6319
0.31025 0.6135 0.6135
0.31035 0.7035 0.7035
0.31045 0.7434 0.7434
0.31055 0.6965 0.6965
0.31065 0.7357 0.7357
0.31075 0.7279 0.7279
0.31085 0.7252 0.7252
0.31095 0.7285 0.7285
0.31105 0.7273 0.7273
0.31115 0.7287 0.7287
0.31125 0.7255 0.7255
0.31135 0.7281 0.7281
0.31145 0.7154 0.7154
0.31155 0.6319 0.6319
0.31165 0.6207 0.6207
0.31175 0.6217 0.6217
0.31185 0.6259 0.6259
0.31195 0.6607 0.6607
0.31205 0.7124 0.7124
